Gene_Symbol,Chr,Start,End,Strand,GeneLength,MOGSP_2,MOGSP_3,MOG_3,MOG_4,MOG_5,Ly49N_1,Ly49P_1,Ly49N_2,Ly49P_2,Ly49N_3,Ly49P_3
Gm49125,chr14,45612772,45614066,-,1294,0,30,0,0,0,8,40,10,65,10,83
Mir5131,chr14,45657961,45658053,-,92,0,0,0,0,0,0,0,0,0,0,0
A530076I17Rik,chr14,45660770,45668498,-,7728,0,0,0,0,0,1,0,2,0,9,1
Gm7206,chr14,45704536,45713723,+,9187,0,3,0,0,0,9,7,12,15,4,7
Gm15516,chr14,45713132,45713324,-,192,0,0,0,3,0,5,2,4,1,4,3
Gm15218,chr14,45754689,45993170,+,238481,0,0,0,0,0,2,0,1,0,1,0
Gm8317,chr14,45858076,45858546,-,470,0,3,3,7,5,2,1,4,1,2,0
Gm15220,chr14,45919087,45919465,-,378,0,0,0,0,0,0,0,0,0,0,0
Gm46475,chr14,45925934,45926197,+,263,0,0,0,0,0,0,0,0,0,0,0
Gm49192,chr14,45944000,45991037,-,47037,0,0,0,0,0,1,0,6,0,0,0
Gm6580,chr14,46027428,46028784,+,1356,0,3,0,1,0,5,5,2,11,8,10
Gm37257,chr14,46044460,46061149,-,16689,0,0,0,0,0,0,0,0,0,1,0
Ubb-ps,chr14,46084028,46085000,+,972,1193,1235,1169,1491,1304,2553,2033,3113,1608,2825,2281
Gm15217,chr14,46379414,46383608,+,4194,0,0,0,0,0,0,0,1,1,1,2
Bmp4,chr14,46383520,46390669,-,7149,0,0,0,0,0,2,0,11,0,4,5
Gm15222,chr14,46387519,46389282,+,1763,0,0,0,0,0,0,0,2,0,3,0
Gm15221,chr14,46436855,46454535,+,17680,0,0,0,0,0,0,0,3,0,0,0
Gm48910,chr14,46454342,46456456,-,2114,0,0,0,0,0,2,0,7,0,1,0
Gm48911,chr14,46461162,46463520,-,2358,0,0,0,0,0,1,0,0,0,0,0
Gm34756,chr14,46481228,46493690,+,12462,0,0,0,0,0,0,0,0,0,2,0
Gm48912,chr14,46482225,46516442,-,34217,0,0,0,0,0,0,0,1,0,0,0
Gm49319,chr14,46528176,46637408,-,109232,0,0,0,0,0,9,0,7,0,0,0
E130120K24Rik,chr14,46556303,46568344,+,12041,0,0,0,0,0,0,0,0,0,0,0
Rubie,chr14,46568263,46598425,-,30162,0,0,0,0,0,4,0,0,0,0,0
4933425B07Rik,chr14,46602806,46637423,-,34617,0,0,0,0,0,3,0,8,4,6,7
Gm18761,chr14,46607552,46608952,+,1400,0,0,0,0,0,1,0,1,0,2,0
D330046F09Rik,chr14,46645817,46673775,-,27958,0,0,0,0,0,0,0,2,0,0,0
Gm48917,chr14,46671702,46681301,+,9599,0,0,0,0,0,3,0,2,0,0,0
Gm48924,chr14,46743215,46746399,-,3184,0,0,0,0,0,4,0,3,0,0,0
Cdkn3,chr14,46760541,46771669,+,11128,110,35,24,38,0,10,33,18,25,4,52
Cnih1,chr14,46775567,46788411,-,12844,1332,1040,1316,1066,1148,812,955,981,1035,834,1216
Gm48933,chr14,46787633,46788530,+,897,17,39,17,7,1,11,18,7,27,6,29
Gm48939,chr14,46804135,46806151,-,2016,0,0,0,0,0,3,0,1,1,0,0
Gmfb,chr14,46808149,46822242,-,14093,1569,3323,1635,1740,3176,922,2624,1375,2601,1524,4026
Gm10101,chr14,46829109,46832027,-,2918,235,51,27,90,1,9,29,18,40,18,76
Cgrrf1,chr14,46832125,46854193,+,22068,207,174,205,293,221,389,456,414,388,474,483
Gm48949,chr14,46844813,46845480,+,667,0,0,0,0,44,2,6,0,3,0,5
Gm34934,chr14,46866576,46882757,-,16181,0,0,0,0,0,1,0,2,0,1,0
Samd4,chr14,46882854,47105815,+,222961,0,0,0,0,0,4,3,4,7,6,0
2810457G06Rik,chr14,46883698,46885064,-,1366,0,0,0,0,0,0,0,0,0,0,0
Gm48958,chr14,46893520,46896483,+,2963,0,0,0,0,0,3,0,1,0,7,0
Mir378c,chr14,46954830,46954928,-,98,0,0,0,0,0,1,0,0,0,0,0
Gm15562,chr14,46961440,46965684,+,4244,0,0,0,0,0,0,0,4,3,1,2
Gm10371,chr14,47097679,47116161,-,18482,0,0,0,0,0,2,1,6,1,1,1
Gm49132,chr14,47116296,47120439,+,4143,0,0,0,0,0,0,0,4,0,0,0
Gch1,chr14,47153895,47189413,-,35518,549,793,1257,788,815,2518,1435,1984,1051,1534,1041
Gm49134,chr14,47162377,47162634,+,257,0,0,0,0,0,0,0,1,0,0,0
Gm18811,chr14,47177883,47178546,-,663,0,0,0,0,0,6,2,1,0,19,1
Gm49136,chr14,47199870,47200120,+,250,0,0,0,0,0,0,0,1,0,1,1
Gm49137,chr14,47214135,47214738,-,603,0,0,0,0,0,0,0,2,0,0,0
Wdhd1,chr14,47240944,47276857,-,35913,875,1323,241,540,1053,310,803,419,793,530,1028
Gm49149,chr14,47261832,47262186,-,354,0,0,0,0,0,0,0,0,0,0,0
Gm24378,chr14,47270859,47270964,-,105,0,7,0,0,0,0,0,0,0,1,1
Gm49150,chr14,47276370,47276796,+,426,0,0,0,0,0,0,0,0,0,0,0
Socs4,chr14,47276931,47296102,+,19171,370,323,587,648,505,240,425,245,453,253,477
Gm9502,chr14,47297508,47298542,-,1034,0,0,0,0,0,0,0,0,0,0,0
Mapk1ip1l,chr14,47298266,47323204,+,24938,1034,1086,747,1041,676,646,1347,700,1124,591,1471
Gm49189,chr14,47301982,47305485,-,3503,0,0,9,0,0,2,3,14,9,4,10
Gm49190,chr14,47320410,47321056,-,646,0,0,0,0,0,0,0,0,0,0,0
Lgals3,chr14,47367751,47386160,+,18409,1631,1010,3498,2074,4271,95,604,17,493,92,1063
Dlgap5,chr14,47387779,47418407,-,30628,375,616,175,382,136,154,266,221,197,251,330
Gm8353,chr14,47419758,47420189,-,431,0,0,0,0,0,4,1,1,0,0,1
Gm48975,chr14,47422417,47427570,+,5153,0,0,0,0,0,2,0,2,2,8,1
Fbxo34,chr14,47450421,47531962,+,81541,362,605,757,950,1280,820,1694,901,1217,886,1387
Gm48986,chr14,47491568,47492783,+,1215,5,0,12,0,3,7,22,3,38,9,53
Gm35166,chr14,47502944,47508187,-,5243,0,0,0,0,0,10,5,14,3,3,4
Atg14,chr14,47540893,47570649,-,29756,633,723,246,711,587,557,833,575,606,645,701
Gm49004,chr14,47541980,47544217,+,2237,0,0,0,0,0,0,3,2,2,2,3
Gm6616,chr14,47569526,47569774,+,248,0,0,0,0,0,19,18,15,22,16,12
Ktn1,chr14,47648448,47739894,+,91446,673,1221,988,2485,2304,322,1070,425,1521,456,1825
4930538L07Rik,chr14,47755092,47757498,-,2406,0,0,0,0,0,0,0,3,0,0,0
Gm41148,chr14,47790968,47805349,-,14381,0,0,0,0,0,5,1,6,0,1,0
Gm49302,chr14,47800740,47801465,-,725,0,0,0,0,0,2,0,6,0,0,1
Gm35360,chr14,47805235,47823104,+,17869,0,0,0,0,0,1,0,4,1,15,3
4930447J18Rik,chr14,47898851,47944189,+,45338,0,0,0,0,0,6,0,2,0,6,0
Gm49303,chr14,47960019,47973713,+,13694,0,0,0,0,0,1,0,0,0,0,0
Gm49304,chr14,47991528,47993803,-,2275,0,0,0,0,0,1,0,0,0,0,0
Gm49305,chr14,47993941,47997714,+,3773,0,0,0,0,0,0,0,0,0,0,0
Gm49306,chr14,48047011,48058470,+,11459,0,0,0,0,0,1,0,0,1,0,0
Gm6055,chr14,48079375,48079752,-,377,139,111,142,151,148,248,212,232,166,239,211
Peli2,chr14,48120823,48281575,+,160752,0,0,0,0,0,9,1,23,7,21,6
9530086P17Rik,chr14,48129485,48130163,-,678,0,0,0,0,0,1,0,0,0,0,0
Gm49310,chr14,48134224,48137246,+,3022,0,0,0,0,0,4,0,8,3,0,3
Gm49307,chr14,48196760,48198030,+,1270,0,0,0,0,0,0,0,2,0,2,0
Gm6498,chr14,48227201,48228206,+,1005,0,0,0,0,0,0,0,1,3,0,0
1700128I11Rik,chr14,48360578,48362615,-,2037,0,0,0,0,0,0,1,1,0,0,0
Gm23881,chr14,48364337,48364402,-,65,0,0,0,0,0,0,0,0,0,0,0
Gm18962,chr14,48387114,48388005,-,891,0,0,0,0,0,0,0,0,0,0,0
Gm3534,chr14,48408618,48409618,+,1000,4,2,2,0,3,11,7,47,3,30,5
Tmem260,chr14,48446124,48524246,+,78122,386,1080,555,954,1193,571,1493,596,1235,495,1701
Gm49519,chr14,48518236,48560287,+,42051,4,0,0,0,0,0,2,5,3,3,8
Gm49096,chr14,48530358,48532665,+,2307,0,43,0,0,0,0,1,1,1,0,0
4930572G02Rik,chr14,48537991,48571888,+,33897,0,0,0,0,0,4,0,8,0,1,1
Gm49120,chr14,48590599,48596402,+,5803,0,0,0,0,0,0,0,0,0,0,0
Gm35766,chr14,48636141,48642002,+,5861,0,0,0,0,0,1,0,4,0,0,0
Gm49151,chr14,48643461,48649774,+,6313,0,1,0,0,0,4,0,4,0,4,0
Gm23469,chr14,48652499,48652602,+,103,0,0,0,0,0,0,0,0,0,0,0
Otx2,chr14,48657677,48673819,-,16142,0,0,0,0,0,3,0,1,0,3,1
Otx2os1,chr14,48668708,48870683,+,201975,0,0,0,0,0,1,0,14,3,8,1
Gm49154,chr14,48672094,48673899,-,1805,0,0,0,0,0,1,0,0,0,0,0
Gm48909,chr14,48695601,48695981,-,380,0,2,0,0,0,12,2,5,2,4,0
Gm25380,chr14,48695982,48696088,-,106,0,0,0,0,0,0,0,0,0,0,0
Gm49153,chr14,48704184,48706120,+,1936,0,0,0,0,0,5,0,11,0,5,1
Gm49156,chr14,48727414,48740809,-,13395,0,0,0,0,0,5,0,12,1,3,0
Gm22699,chr14,48769354,48769458,-,104,0,0,0,0,0,0,0,0,0,0,0
Gm49152,chr14,48814421,48815729,+,1308,0,0,0,0,0,0,0,1,0,0,0
Gm46453,chr14,48834168,48834534,-,366,0,0,1,0,0,0,3,2,3,0,0
Gm49155,chr14,48867329,48867800,-,471,0,0,0,0,0,0,0,0,0,0,0
Gm534,chr14,48870258,48881869,-,11611,0,0,0,0,0,9,0,1,2,0,0
4933429O19Rik,chr14,48878586,48887112,+,8526,0,0,0,0,0,1,0,7,2,0,2
Gm23470,chr14,49001717,49001836,-,119,0,0,0,0,0,0,0,0,0,0,0
Exoc5,chr14,49004090,49066653,-,62563,1967,2412,1714,3103,2818,863,2305,1304,2094,1283,3169
Gm49204,chr14,49023930,49028569,-,4639,0,0,0,37,59,13,3,10,19,12,11
Ap5m1,chr14,49066097,49094234,+,28137,995,1636,1587,2014,1006,840,2200,1145,2151,1182,2405
Rpl19-ps3,chr14,49103507,49122712,-,19205,0,14,0,0,0,2,3,4,13,9,5
Naa30,chr14,49172226,49191031,+,18805,1216,1007,823,1012,1314,594,1567,624,1099,714,1580
Gm48935,chr14,49217779,49220047,+,2268,0,0,0,0,0,8,0,1,0,0,0
ccdc198,chr14,49219588,49245474,-,25886,3,0,0,3,134,24,4,62,9,35,8
Gm48936,chr14,49220898,49223364,+,2466,0,0,6,19,1,1,2,1,3,0,1
Slc35f4,chr14,49298519,49526046,-,227527,0,0,22,0,0,13,0,5,0,5,0
Gm48940,chr14,49299836,49304512,+,4676,0,0,0,0,0,2,0,0,0,0,0
Gm22116,chr14,49520029,49520169,-,140,0,0,0,0,0,0,0,0,0,0,0
Gm22949,chr14,49573214,49573318,-,104,0,0,0,0,0,2,0,0,0,0,0
Armh4,chr14,49675952,49783383,-,107431,0,0,0,0,0,7,0,7,0,6,1
Gm16082,chr14,49713246,49713622,-,376,0,0,0,0,0,1,2,0,0,1,1
Gm36146,chr14,49722652,49744296,+,21644,0,0,0,0,0,1,0,3,1,1,0
Gm48950,chr14,49736658,49738009,-,1351,0,0,0,0,0,0,0,0,0,1,0
Gm48948,chr14,49747251,49748193,-,942,0,0,0,0,0,0,0,0,0,0,0
Gm22989,chr14,49788284,49788369,+,85,0,0,0,0,0,0,0,0,0,0,0
Gm8417,chr14,49802785,49826516,+,23731,0,0,0,0,0,3,0,0,0,1,0
Olfr722,chr14,49894258,49901999,-,7741,0,0,0,0,0,0,0,4,1,0,1
Olfr723,chr14,49928563,49931787,-,3224,0,0,0,0,0,0,0,1,0,0,0
Olfr724,chr14,49960023,49963274,-,3251,0,0,0,0,0,0,0,0,0,0,0
Gm49133,chr14,49984923,49985274,+,351,0,0,0,0,0,4,0,1,0,0,0
Olfr725,chr14,50034314,50040375,-,6061,0,0,0,0,0,0,0,0,0,0,0
Gm37194,chr14,50061360,50064390,+,3030,0,0,0,0,0,0,0,1,0,1,0
Olfr726,chr14,50083570,50090953,-,7383,0,0,0,0,0,2,0,1,0,5,0
Olfr727,chr14,50123186,50128746,+,5560,0,0,0,0,0,11,0,3,3,0,0
Olfr728,chr14,50133758,50142680,-,8922,0,0,0,0,0,0,0,12,4,5,0
Olfr729,chr14,50144731,50152910,-,8179,0,0,0,0,0,3,0,9,0,3,2
Olfr730,chr14,50183296,50188198,-,4902,0,0,0,0,0,0,0,0,0,2,4
Olfr731,chr14,50233531,50241866,-,8335,0,0,0,0,0,1,0,0,0,0,0
Olfr732,chr14,50278473,50284206,-,5733,0,0,0,0,0,2,0,0,0,3,0
Olfr733,chr14,50295891,50301522,-,5631,0,0,0,0,0,0,0,2,0,3,1
Olfr734,chr14,50316506,50326761,-,10255,0,0,0,0,0,1,0,8,0,3,2
Olfr735,chr14,50342612,50348872,-,6260,0,0,0,0,0,0,0,1,0,0,0
Tlr11,chr14,50357914,50363663,+,5749,0,0,0,0,0,4,0,0,0,2,5
Olfr736,chr14,50381163,50394192,+,13029,0,0,0,0,0,1,0,4,1,2,0
Olfr738,chr14,50407568,50415438,+,7870,0,0,0,0,0,0,0,2,0,1,0
Olfr737-ps1,chr14,50411178,50411460,-,282,0,0,0,0,0,0,0,1,0,1,0
Olfr739,chr14,50418626,50427888,+,9262,0,0,0,0,0,0,0,1,0,0,0
Olfr740,chr14,50445545,50456933,+,11388,0,0,0,0,0,6,0,0,0,0,0
Olfr741,chr14,50472738,50488338,+,15600,0,0,0,0,0,10,0,19,2,13,4
Olfr742,chr14,50503600,50517145,+,13545,0,0,0,0,0,4,0,4,0,1,0
Olfr743,chr14,50521839,50534955,+,13116,0,0,0,0,0,0,0,10,0,4,0
Gm19109,chr14,50552868,50553828,+,960,0,0,0,0,0,0,0,4,0,0,4
Olfr744,chr14,50614879,50619839,+,4960,0,0,0,0,0,0,0,1,0,1,3
Olfr745,chr14,50639388,50643885,+,4497,0,0,0,0,0,6,0,4,3,8,0
Gm45192,chr14,50645388,50645670,-,282,0,0,0,0,0,0,0,0,0,0,0
Olfr746,chr14,50647083,50654183,+,7100,0,0,0,0,0,1,0,6,0,1,0
Gm18762,chr14,50670388,50672234,+,1846,0,0,0,0,0,2,0,2,1,1,0
Olfr747,chr14,50680657,50693206,-,12549,0,0,0,0,0,0,0,7,0,1,1
Olfr748,chr14,50707373,50713797,+,6424,0,0,0,0,0,11,0,26,3,5,3
Gm24316,chr14,50731053,50731159,+,106,0,0,0,0,0,0,0,0,0,1,0
Olfr749,chr14,50736171,50745094,-,8923,0,0,0,0,0,4,0,6,2,14,1
Ttc5,chr14,50765415,50785519,-,20104,2219,2856,2567,3997,3135,5195,6056,6394,4563,5874,4980
Gm10916,chr14,50769248,50769730,+,482,0,23,0,1,1,5,4,10,1,2,8
Gm48938,chr14,50787816,50788239,+,423,0,0,0,0,0,0,0,0,0,1,0
Ccnb1ip1,chr14,50789248,50807732,-,18484,0,0,0,0,0,0,0,0,1,1,0
Rpph1,chr14,50807449,50807767,-,318,0,0,0,0,0,0,0,1,0,1,0
Parp2,chr14,50807841,50821301,+,13460,1829,2401,1941,2429,2799,1185,2797,1609,2782,1476,3207
Tep1,chr14,50824059,50870560,-,46501,269,628,291,393,1189,372,1013,466,1041,458,1258
Gm26782,chr14,50870324,50880603,+,10279,130,306,67,107,167,105,283,161,289,144,382
Klhl33,chr14,50888582,50897507,-,8925,0,0,0,0,0,2,0,12,1,0,1
Osgep,chr14,50906478,50924893,-,18415,2010,2994,2368,3006,2943,4396,4547,4865,3707,4427,4249
Gm24689,chr14,50918425,50918528,+,103,13,14,0,16,0,0,0,0,1,1,4
Apex1,chr14,50924968,50927139,+,2171,175,317,220,360,298,551,490,521,373,474,348
Pip4p1,chr14,50926068,50930856,-,4788,950,1291,1471,1563,1641,2075,2198,2076,2344,1786,2636
Pnp,chr14,50931082,50965237,+,34155,148,320,354,269,273,386,464,319,356,318,401
Gm49342,chr14,50944517,50963136,+,18619,0,0,0,0,0,0,0,0,0,0,0
Gm38316,chr14,50950559,50952004,-,1445,0,0,0,0,0,1,0,0,1,0,0
Pnp2,chr14,50955992,50964749,+,8757,0,12,0,0,0,1,2,5,0,2,3
Gm8518,chr14,50978447,50978936,-,489,17,16,16,19,26,25,31,29,26,22,37
Gm49038,chr14,50995713,50997075,-,1362,0,0,0,0,0,1,0,1,0,2,0
Rnase10,chr14,51007751,51010758,+,3007,0,0,0,0,0,5,0,2,2,3,0
Rnase9,chr14,51038459,51041869,-,3410,0,0,0,0,0,1,0,1,0,1,1
Rnase11,chr14,51049451,51050163,-,712,0,0,0,0,0,0,0,0,0,0,0
Rnase12,chr14,51056698,51057661,-,963,0,0,0,0,0,0,2,1,0,0,0
Olfr750,chr14,51066301,51074435,-,8134,0,0,0,0,0,9,0,4,6,2,6
Rnase4,chr14,51091077,51106151,+,15074,25,23,16,0,1,2,29,16,15,4,50
Ang,chr14,51091150,51102009,+,10859,6,0,34,0,0,10,5,7,2,12,3
Eddm3b,chr14,51114426,51117807,+,3381,0,0,0,0,0,1,0,0,0,0,0
Rnase6,chr14,51123908,51132187,+,8279,53,56,57,0,52,37,69,29,27,22,89
1810028F09Rik,chr14,51142870,51144117,-,1247,0,0,0,0,0,0,0,8,0,1,0
Rnase1,chr14,51144998,51146785,-,1787,0,0,0,0,0,0,0,9,5,12,2
Rnase2b,chr14,51162260,51163018,+,758,0,0,0,0,0,2,0,7,0,2,0
Ear-ps1,chr14,51167967,51168425,-,458,0,0,0,0,0,9,2,6,2,4,1
Ang2,chr14,51195324,51199148,-,3824,0,0,0,0,0,0,0,5,0,3,0
Ear14,chr14,51203391,51204338,+,947,0,0,0,0,0,0,0,1,0,0,1
Rnase2a,chr14,51255262,51256112,-,850,0,0,0,0,0,0,0,4,0,0,0
Gm49245,chr14,51277602,51277709,+,107,0,0,0,0,0,0,0,0,0,2,0
Gm21718,chr14,51311497,51317768,+,6271,0,0,0,0,0,1,0,0,0,0,0
Gm7106,chr14,51314461,51314928,+,467,0,0,0,0,1,2,2,6,2,1,1
4930597G03Rik,chr14,51317335,51345489,-,28154,0,0,0,0,0,1,0,1,0,1,0
Gm7107,chr14,51358603,51359964,+,1361,1,0,0,2,2,1,0,7,5,3,1
Gm16289,chr14,51361675,51361857,-,182,0,0,0,0,0,0,0,0,0,0,0
Gm7247,chr14,51361756,51569982,+,208226,0,0,0,0,0,2,0,1,0,1,0
Vmn2r-ps110,chr14,51377284,51380974,+,3690,0,0,0,0,0,0,0,4,0,1,1
Vmn2r-ps111,chr14,51377348,51431915,+,54567,0,0,0,0,0,0,0,0,0,0,0
Vmn2r88,chr14,51410820,51420721,+,9901,0,0,0,0,0,2,0,2,0,1,0
Vmn2r-ps111,chr14,51428763,51432043,+,3280,0,0,0,0,0,0,0,0,0,0,0
Vmn2r89,chr14,51451857,51464172,+,12315,0,0,0,0,0,6,0,1,0,0,0
Gm5622,chr14,51552790,51662953,+,110163,0,0,0,0,0,1,0,7,1,1,2
Gm16290,chr14,51556635,51559358,-,2723,0,0,0,0,0,0,0,0,0,2,0
Gm17175,chr14,51568892,51574063,-,5171,0,0,0,0,0,0,0,2,0,0,0
Gm19156,chr14,51579731,51580195,+,464,0,0,0,0,0,0,0,2,0,0,0
Gm17174,chr14,51587653,51592139,-,4486,0,0,0,0,0,1,0,1,0,0,0
Gm19157,chr14,51598894,51599374,+,480,0,0,0,0,0,0,0,0,0,0,0
Gm17078,chr14,51606807,51611310,-,4503,0,0,0,0,0,0,0,0,0,1,0
Gm19158,chr14,51618064,51618541,+,477,0,0,0,0,0,0,0,1,0,0,0
Gm4181,chr14,51630273,51635666,-,5393,0,0,0,0,0,1,0,2,0,0,0
Gm17186,chr14,51679863,51682065,-,2202,0,0,0,0,0,0,0,4,0,1,0
Gm17079,chr14,51691019,51695468,-,4449,0,0,0,0,0,5,0,5,0,11,0
Gm5800,chr14,51711643,51717183,-,5540,0,0,0,0,0,0,0,3,0,1,2
Gm49261,chr14,51741105,51741322,+,217,0,0,0,0,0,1,0,0,0,0,0
Ear-ps3,chr14,51753505,51753949,+,444,0,0,0,0,0,0,0,5,0,1,1
Ang4,chr14,51763878,51773590,-,9712,0,0,0,0,0,0,0,0,0,1,0
Ear-ps4,chr14,51793304,51793753,-,449,0,0,0,0,0,2,0,1,0,2,1
AY358078,chr14,51800046,51826359,+,26313,0,0,0,0,0,11,2,12,0,7,1
Gm6047,chr14,51825720,51826293,+,573,0,0,0,0,0,0,0,1,1,0,0
Gm27375,chr14,51837151,51837257,+,106,0,0,0,0,0,0,0,0,0,0,0
Ear-ps5,chr14,51838999,51839461,+,462,0,0,0,0,0,0,0,1,0,0,0
Ear6,chr14,51853699,51854643,+,944,0,0,0,0,0,0,0,0,0,0,0
Mettl17,chr14,51884842,51893039,+,8197,1735,2091,1994,3280,1855,1626,2238,1769,2783,1576,2857
Slc39a2,chr14,51892889,51896745,+,3856,0,0,0,0,0,9,8,9,9,6,3
Ndrg2,chr14,51905271,51914158,-,8887,182,303,596,428,514,684,562,1001,469,830,656
Tppp2,chr14,51918425,51920700,+,2275,0,0,0,0,18,0,0,0,0,3,0
Rnase13,chr14,51921362,51922773,-,1411,0,0,0,0,0,0,0,1,1,0,0
Gm49076,chr14,51926264,51929660,-,3396,0,0,0,0,0,3,0,2,0,1,0
Arhgef40,chr14,51984719,52006251,+,21532,0,0,12,6,0,5,14,11,7,5,29
Gm16617,chr14,51986425,51988827,-,2402,0,0,0,0,0,0,0,0,0,0,0
Zfp219,chr14,52006077,52020733,-,14656,134,212,72,295,72,199,472,225,298,203,281
Tmem253,chr14,52015658,52019794,+,4136,0,0,0,0,0,11,2,9,6,11,1
Gm49086,chr14,52020076,52021908,+,1832,0,0,0,0,0,0,0,1,0,0,0
Gm49256,chr14,52023284,52024108,+,824,0,0,10,0,0,1,2,1,1,0,0
Olfr221,chr14,52033962,52042459,-,8497,0,0,0,0,0,6,3,1,0,5,0
Gm22354,chr14,52069300,52069369,+,69,0,0,0,0,0,1,1,0,3,0,3
Gm8586,chr14,52069471,52070019,+,548,1,0,1,1,0,0,3,3,3,2,13
Gm49258,chr14,52071523,52071927,-,404,0,0,0,0,0,1,5,3,4,6,15
Hnrnpc,chr14,52073377,52104028,-,30651,10156,12341,9905,11524,10123,9743,12267,10298,9977,10759,12046
Rpgrip1,chr14,52110704,52163546,+,52842,352,534,469,376,42,305,858,312,1421,200,1408
Supt16,chr14,52160414,52197416,-,37002,738,558,303,744,490,715,1989,1205,2208,948,2546
Gm26590,chr14,52197502,52213852,+,16350,0,5,5,6,0,1,1,9,5,2,4
Chd8,chr14,52198151,52257780,-,59629,408,541,639,713,490,742,2337,979,2397,733,2962
Snord8,chr14,52209785,52209894,-,109,0,40,10,68,14,5,10,4,18,4,23
Gm43766,chr14,52258811,52264227,+,5416,0,0,0,0,41,3,2,10,7,1,4
Rab2b,chr14,52261759,52279545,-,17786,128,91,94,69,134,96,226,100,168,93,188
Gm23758,chr14,52276531,52276620,+,89,0,0,0,0,0,0,0,0,0,0,0
Tox4,chr14,52279146,52296401,+,17255,3709,5923,3172,4753,3609,5513,8013,5695,5938,5454,7470
Mettl3,chr14,52294841,52305128,-,10287,1045,1533,1252,1544,1236,1525,2520,1784,2532,1635,2484
Sall2,chr14,52311172,52328762,-,17590,0,44,11,0,0,148,14,79,29,93,50
Gm26328,chr14,52342777,52342883,+,106,0,0,0,0,0,0,0,2,0,0,0
Olfr1513,chr14,52347495,52356408,-,8913,0,0,0,0,0,1,1,5,0,3,0
Gm4742,chr14,52368918,52369688,-,770,1,4,2,7,1,9,13,16,13,22,20
Olfr1512,chr14,52371332,52379168,-,7836,0,0,0,0,0,1,0,5,0,5,2
Gm37504,chr14,52373153,52375526,-,2373,0,0,0,0,0,0,0,1,0,0,3
Olfr1511,chr14,52389794,52397379,-,7585,0,0,0,0,0,1,0,4,0,0,0
Olfr1510,chr14,52409131,52414373,-,5242,0,0,0,0,0,0,1,9,1,1,6
Gm43250,chr14,52420556,52420828,+,272,0,0,0,0,0,0,0,0,0,0,0
Trav1,chr14,52427928,52428876,+,948,37,56,96,58,61,94,95,92,88,65,79
Olfr1509,chr14,52442990,52452574,+,9584,0,0,0,0,0,3,0,6,1,1,0
Olfr1508,chr14,52458829,52467495,-,8666,0,0,0,0,0,5,0,11,2,0,0
Gm43512,chr14,52482885,52483060,-,175,0,0,0,0,0,0,0,0,0,0,0
Olfr1507,chr14,52488791,52495749,-,6958,0,0,0,0,0,2,0,4,5,4,5
Gm36382,chr14,52508542,52509082,-,540,0,0,0,0,0,0,0,8,1,0,0
Gm36448,chr14,52538652,52540876,-,2224,0,0,0,0,1,6,0,7,2,4,1
Trav2,chr14,52567198,52568051,+,853,33,39,90,64,29,54,53,88,38,54,68
Trav3-1,chr14,52580665,52581213,+,548,27,68,107,141,115,188,217,209,124,176,183
Trav4-1,chr14,52607307,52607804,+,497,0,0,0,0,0,3,1,2,2,2,0
Trav5-1,chr14,52622566,52623082,+,516,66,35,51,36,34,55,76,53,40,53,43
Trav6-1,chr14,52638515,52638962,+,447,20,35,34,79,57,32,31,29,26,41,51
Gm42988,chr14,52639531,52639755,+,224,0,0,0,0,0,1,0,2,0,2,0
Trav7-1,chr14,52654817,52655328,+,511,17,144,48,51,59,78,86,94,56,68,60
Trav6-2,chr14,52667411,52667864,+,453,6,32,10,35,1,23,23,29,13,24,25
Trav7d-2,chr14,52683964,52684472,+,508,0,2,0,0,0,0,0,0,0,0,0
Trav4d-2,chr14,52710913,52711402,+,489,0,5,0,2,0,6,4,5,2,2,8
Trav6d-3,chr14,52725299,52726919,+,1620,20,9,7,2,0,7,16,18,13,16,21
Trav7d-3,chr14,52744249,52744840,+,591,28,63,38,65,104,66,122,93,79,46,122
Trav6d-4,chr14,52753367,52753846,+,479,0,0,30,12,31,7,17,10,14,18,9
Trav7d-4,chr14,52769753,52770392,+,639,9,48,124,38,63,58,74,78,46,40,74
Gm5408,chr14,52774869,52775615,+,746,0,0,0,0,0,2,0,0,0,1,0
Trav8d-1,chr14,52778447,52778995,+,548,4,24,20,75,7,55,54,54,35,56,38
Trav9d-1,chr14,52792316,52792777,+,461,15,34,77,45,24,16,20,27,21,17,12
Trav6d-5,chr14,52795165,52795633,+,468,41,11,15,5,46,6,26,18,19,22,21
Trav10d,chr14,52810934,52811496,+,562,6,5,16,7,27,27,32,16,29,19,28
Trav6d-6,chr14,52821922,52822359,+,437,0,0,0,0,0,0,1,0,0,0,0
Trav11d,chr14,52824357,52824912,+,555,0,0,0,0,0,0,0,1,1,3,1
Trav7d-5,chr14,52835858,52836387,+,529,0,0,6,0,0,0,0,0,1,0,0
Trav12d-1,chr14,52844465,52845041,+,576,0,0,0,0,0,0,0,0,0,0,0
Trav13d-1,chr14,52851290,52851866,+,576,12,12,19,3,9,12,35,32,31,28,24
Trav14d-1,chr14,52855614,52856166,+,552,0,0,0,0,0,0,0,1,0,0,0
Gm6740,chr14,52860985,52862752,-,1767,0,0,0,0,2,11,19,11,14,9,9
Gm6740,chr14,52861767,52862630,-,863,0,0,0,0,0,0,0,0,0,0,0
